location,numRuns,meanVal_raw_C,meanVal_ratio_A,meanVal_ratio_B,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
IN_Indore Madhya Pradesh,2,80.5741198587702,0.49032959264591,0.378069542281224,0.0306341802945682,0.96528947368421,0.941546052631578,580.651469540389,0.092,117,0.84575,-0.915096630695068,-0.971908520180627,0.98
IN_Indore Madhya Pradesh,3,66.8399364712383,0.479396122839795,0.369835792560324,0.0253295405459645,0.972702697368421,0.948899917763157,586.457984235793,0.1043,114.075,0.84152125,-0.915096630695068,-0.964376341028911,0.9604
IN_Indore Madhya Pradesh,4,54.2102991970081,0.468394073965105,0.361527839269188,0.0209001663558803,0.980134454111842,0.956272167557565,592.322564078151,0.1169075,111.223125,0.83731364375,-0.915096630695068,-0.956941613214923,0.941192
IN_Indore Madhya Pradesh,5,42.4646344579686,0.457323751774234,0.353146589989257,0.0172016389071601,0.987584790247121,0.963662847976459,598.245789718932,0.1298301875,108.442546875,0.83312707553125,-0.915096630695068,-0.949602480386815,0.92236816
IN_Indore Madhya Pradesh,6,31.4207317946502,0.446185397546818,0.344692877561131,0.0141133684874787,0.995053752222739,0.9710720050964,604.228247616122,0.1430759421875,105.731483203125,0.828961440153594,-0.915096630695068,-0.942357133036931,0.9039207968
IN_Indore Madhya Pradesh,7,20.5488866130511,0.434979189094196,0.336167461686511,0.0115346626870447,1,0.978499685109141,610.270530092283,0.156652840742187,103.088196123047,0.824816632952826,-0.915096630695068,-0.935203807033416,0.885842380864
IN_Indore Madhya Pradesh,8,9.36678805332704,0.423705241734613,0.327571030479084,0.00938144334368231,1,0.985945934321914,616.373235393206,0.170569161760742,100.510991219971,0.820692549788062,-0.915096630695068,-0.928140782206711,0.86812553324672
IN_Indore Madhya Pradesh,9,-1.48899322499863,0.412363609239439,0.318904201965534,0.00758350519197473,1,0.993410799157719,622.536967747138,0.184833390804761,97.9982164394714,0.816589087039121,-0.915096630695068,-0.921166380988559,0.850763022581785
IN_Jhansi,1,178.355588232203,0.538539077352084,0.43020375239759,0.0367285857434625,0.983834586466166,0.861278195488722,605.783370026234,0.08,120,0.85,-9.48195901528149,-11.0091710958746,1
IN_Jhansi,2,149.468158253966,0.526790386836977,0.421079944725997,0.0304183690957912,0.991294172932331,0.868431390977444,611.841203726496,0.092,117,0.84575,-9.48195901528149,-10.9184894901246,0.98
IN_Jhansi,3,124.28047811009,0.514976170514653,0.411876857548526,0.0251493381949856,0.998772408364662,0.875602469454887,617.959615763761,0.1043,114.075,0.84152125,-9.48195901528149,-10.8290683798374,0.9604
IN_Jhansi,4,101.155656691551,0.503096580322006,0.40259546550935,0.020749697392813,1,0.882791475628524,624.139211921399,0.1169075,111.223125,0.83731364375,-9.48195901528149,-10.7408819376406,0.941192
IN_Jhansi,5,80.3037036904697,0.491151706567736,0.393236662321551,0.0170759973229989,1,0.889998454317596,630.380604040613,0.1298301875,108.442546875,0.83312707553125,-9.48195901528149,-10.6539050368933,0.92236816
IN_Jhansi,6,61.449692633808,0.47914157877559,0.383801262490383,0.014008457764704,1,0.89722345045339,636.684410081019,0.1430759421875,105.731483203125,0.828961440153594,-9.48195901528149,-10.5681132280816,0.9039207968
IN_Jhansi,7,44.2121664331862,0.467066166504541,0.37429000298197,0.0114470622335279,1,0.904466509079523,643.051254181829,0.156652840742187,103.088196123047,0.824816632952826,-9.48195901528149,-10.4834827161608,0.885842380864
IN_Jhansi,8,28.2764368865616,0.454925380145931,0.364703544838681,0.00930829696499578,1,0.911727675352222,649.481766723648,0.170569161760742,100.510991219971,0.820692549788062,-9.48195901528149,-10.399990338802,0.86812553324672
IN_Jhansi,9,13.382774716577,0.442719071697604,0.355042474742393,0.00752242796577147,1,0.919006994540602,655.976584390884,0.184833390804761,97.9982164394714,0.816589087039121,-9.48195901528149,-10.3176135455001,0.850763022581785
IN_Jhansi,10,-0.683311549739917,0.430447035515084,0.345307306526815,0.00603122735141918,1,0.926304512026954,662.536350234793,0.19945422557488,95.5482610284846,0.812506141603926,-9.48195901528149,-10.236330377505,0.83374776213015
