HYBAS_ID,FID,non_cropla,irr_cropla,no_irr_cro,ACOF,BEAN,CNUT,COWP,MAIZ,OILP,ORTS,PMIL,RCOF,SESA,SOYB,SUNF,TEMF,VEGE,BANA,CASS,COCO,GROU,OCER,OOIL,PIGE,POTA,REST,SMIL,SUGB,SWPO,TOBA,WHEA,BARL,CHIC,COTT,LENT,OFIB,OPUL,PLNT,RAPESEED,RICE,SORG,SUGC,TEAS,TROF,YAMS,totMapspam,waterUse_nonIrr,waterUse_irr,growDaysAvg,SUB_AREA,UP_AREA,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,ari_ix_sav,ari_ix_uav,swc_pc_syr,swc_pc_uyr,crp_pc_sse,crp_pc_use,ire_pc_sse,ire_pc_use,X,Y
4121518180,292213,0.31239092495637,0.666666666666667,0.020942408376963,0,0,0,0,32.3561143608693,0,0,7.63146967019635,0,0,1.48908392139994,0,0,0,0,0,0,0,0,0,0,0,0.893026917196222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6283620424985,0,0,0,0,0,43.9980569121603,595.728050754932,595.728050754932,122.483925851176,177.6,177.8,873,873,1781,1781,49,49,43,43,49,49,20,20,73.1335357919013,23.9058093183368
4120389240,224797,0.5,0,0.5,0,0.404368861338978,0,0,0,0,0,0,0,0,0.095897756569093,0,0,9.81193918317,0,0,0,0,1.19872195711366,0,0,1.31699588127027,1e-04,0,0.028769326208601,0,0,1.27863675425457,0,0,0,0.006393183866539,0,0.639318377127286,0,0,0,0,0,0,0,0,14.781141280919,551.20027345753,551.20027345753,113.784935332764,0.5,777.6,385,422,816,782,47,54,44,50,56,19,6,6,115.839426516414,41.8658558947356
5120832090,347202,0.3841289914638,0.027189377173569,0.58868163136263,0,0.007501188893959,0,0,0,0,0,0,0,0,0,0.01800587085803,1.72230332570812,0,0,0,0,0,10.3272309810565,0,0,0.136545769033206,0.046606366087077,0,0,0,0,108.663425308956,52.7369470680197,0,0,0,0,0,0,7.76949488126442,0,0.002998463882566,0,0,0.007501188893959,0,181.438560412654,539.428121470324,539.428121470324,133.181020815114,212.3,212.3,734,734,1141,1141,64,64,59,59,1,1,2,2,140.747614422262,-37.5288346814455
5120831820,348076,0.312071692145493,0.151818661043753,0.536109646810754,0,0.001497564748486,0,0,0,0,0,0,0,0,0,0.004492694357035,0,0,0,0,0,0,1.4348537753942,0,0,0.008987055683712,1e-04,0,0,0,0,12.2112188738965,6.0015289698406,0,0,0,0,0,0,1.16825385386296,0,0.001497564748486,0,0,0.001497564748486,0,20.8339279172805,540.215384696219,540.215384696219,131.731016234153,128.8,128.8,915,915,1076,1076,85,85,71,71,6,6,19,19,144.024770711311,-37.4155691368266
5120084320,352181,0.001237240952676,0.754716981132076,0.244045777915249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760006929648048,0,0,0,0,0,0.216174486989042,0,2.90307586936626,0.036420541439023,0,0,0,0,2.96561177596201,32.3817806899056,0,0,0.427361712244229,10.6601488291414,2.73722001020521,0,2.9364042051798,0,0,0,0,0,0,56.0242050500807,560.039083792544,560.039083792544,133.031958670157,190.3,190.3,752,752,873,873,86,86,75,75,11,10,40,40,171.926012495139,-43.7623543146856
2120352960,147185,0.141859610437339,0.702315325248071,0.15582506431459,0,0,0,0,16.3543163285985,0,0,0,0,0,0.043357150896123,0.037445506720282,1.72596095607153,2.63705830469903,0,0,0,0,93.2514252255525,0.128107219692691,0,40.0033642066427,1e-04,0,35.5018353437196,0,0,178.916583243607,85.4656614089636,0,0,0,0,0.512440228157593,0,51.6551318414858,0,0,0,0,0,0,506.232786964807,562.66404547657,562.66404547657,131.517684814211,140.3,22259.9,713,768,720,716,99,108,82,84,63,31,4,0,9.14652413212487,52.8651693752816
2120384060,147797,0.133580176587867,0.71233266875534,0.154087154656793,0,0,0,0,15.8022212540991,0,0,0,0,0,0.119045984448724,1.89724812378161,1.9726412955026,2.33128953261784,0,0,0,0,119.89543170048,1.44391982448286,0,8.50339836825684,1e-04,0,30.1768451087059,0,0,303.467659685848,92.9546245908831,0,0,0,0,4.73116016354445,0,135.405693145646,0,0,0,0,0,0,718.701278778296,562.690906752192,562.690906752192,127.194864462386,187.9,18931.1,495,611,740,722,67,85,61,73,67,44,0,0,11.6922828598505,51.7023243783605
2120299120,157219,0.156810275622157,0.492373561680492,0.350816162697351,0,0,0,0,0,0,0,0,0,0,0,0,0.370045782930549,2.87768263404042,0,0,0,0,0,0.492687256636922,0,3.55781703091911,1e-04,0,21.3958920273604,0,0,214.440813059208,162.647535523232,0,0,0,0,0,0,73.2407179610485,0,0,0,0,0,0,479.023291275376,559.334151964331,559.334151964331,131.430155265654,183.2,912.6,672,658,561,554,120,119,87,87,79,72,5,4,13.3860274903508,55.7334684482053
7120254390,446212,0.621149042464613,0,0.378850957535387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018866809831517,0,0,0,0,8.10336230998419,15.1148100782212,0,0.079252785345563,1e-04,0,0,0,0,162.249363508213,15.3574918469884,0,0,84.9868146592616,0.164160188003377,33.7577655453059,0,86.568504313451,0,0,0,0,0,0,406.400492044606,490.131021712992,490.131021712992,116.013715797967,129.2,129.2,337,337,791,791,43,43,40,40,57,57,11,11,-106.619140247982,50.9362507134393
4121004500,284853,0.755244755244755,0.221678321678322,0.023076923076923,0,0,0,0,51.552855854706,0,0,0,0,0,79.6219166145185,0,0,5.4231701290823,0,0,0,0,0,0,0,0,1.05516247015511,5.94382135022152,0,0,0,0,0,0,0,0,0,0,0,0,7.30964474245449,0,0,0,0,0,150.906571161138,588.875741739451,588.875741739451,133.803796117332,117.5,266.9,1090,1092,1669,1654,65,66,52,52,62,59,2,2,79.1863414199511,22.1865824736956
5120078030,351763,0.315257352941176,0.366727941176471,0.318014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540623459864746,0.033201550958975,0,0,1e-04,0.004743654358025,0,0,0,0.210659285889494,0.272431565868976,0,0,0,0,0.07589040898306,0,0.036429800041533,0,0,0,0,0,0,1.17407972596481,535.918239692409,535.918239692409,125.209792868163,70.7,70.7,1074,957,883,902,122,106,82,79,13,13,27,3,146.193523675933,-41.2164389635001
4120227100,214127,0.490196078431373,0.506372549019608,0.00343137254902,0,0.462212509683102,0,0,120.290365497184,0,0,4.11725179042388,0,0.058613786583477,24.57200338569,0.001724938141248,0.003449876282495,1.19193221152054,0,0,0,1.139687717368,0.303114082231714,0,0,0.043123452888604,0.141544922184562,0,0,0.001724938141248,0,0,0,0.001724938141248,0,0.027599010259964,0,1.2206573544437,0,0,0,0.8116106973205,0,0,0,0,154.388341108488,608.560686107147,608.560686107147,130.175422102109,123.5,123.5,425,425,831,831,51,51,48,48,53,53,2,2,124.700529438333,46.3175000381706
4120944480,292830,0.374588545095458,0.515470704410797,0.109940750493746,0,0,0,0,1.99839674772936,0,0,132.630300414269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66847909470832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.297176256706,460.376757883919,460.376757883919,82.756211860849,114.9,2325.8,657,783,1808,1700,37,47,34,40,73,44,15,12,72.4946191060704,24.3503474232075
4120983370,279959,0.042105263157895,0.934210526315789,0.023684210526316,0,0,0,0,0,0,0,0,0,0,358.264837048831,0,0,5.68526622137124,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.950203270202,574.902445089494,574.902445089494,141.992700923031,208.2,208.3,954,954,1764,1764,54,54,46,46,76,76,34,34,75.8061834420321,22.8668643773676
4120899700,276266,0.016165413533835,0.861278195488722,0.122556390977444,0,0,0,0,3.83945784687572,0,0,0,0,0,0.248302364695675,0,0,0.295850780587308,0,0,0,0,0,0,0,0,0.092552389982182,0,0,0,0,0.067359184012724,0,0,0,0,0,0,0,0,2.3586122127065,0,0,0,0,0,6.90213477886011,605.783370026234,605.783370026234,126.954021627217,203.8,203.8,948,948,1796,1796,53,53,46,46,81,81,46,46,79.1361237554395,25.6864422690369
4121503820,275041,0.017493752231346,0.931810067832917,0.050696179935737,0,0,0,0,2.31733091138098,0,0,16.5428858437083,0,0,0,0,0,1.60666758492242,0,0,0,0,0,0,0,0,0.636548331117988,0.409417645978264,0,0,0,0.091880526258225,0,0,0,0,0,0,0,0,15.4161205307367,0,0,0,0,0,37.0208513741029,525.272723461077,525.272723461077,103.020472871962,214.6,3248.6,919,953,1723,1691,53,56,47,48,71,55,40,30,82.292422829852,24.9666173436301
4120861650,274234,0.000573394495413,0.998853211009174,0.000573394495413,0,0,0,0,0.142970199571067,0,0,0.173702138928621,0,0,0,0,0,0.068144674502365,0,0,0,0,0,0,0,0,0.002772340266356,0,0,0,0,0.002672340266356,0,0,0,0,0,0,0,0,1.73434884779773,0,0,0,0,0,2.12461054133249,568.244173027778,568.244173027778,117.185518807517,128.4,260.9,1178,1173,1675,1674,70,70,53,54,96,95,95,95,81.8700966381717,27.0439270216813
4121472440,277613,0.033640803038524,0.939229517091698,0.027129679869778,0,0,0,0,0.281344600888579,0,0,34.9876748549036,0,0,0,0,0,0.065645293770666,0,0,0,0,0,0,0,0,0.203739766355297,0,0,0,0,0.072345151717984,0,0,0,0,0,0,0,0,6.74121483910087,0,0,0,0,0,42.351964506737,473.309041931287,473.309041931287,87.3415571782266,138.3,47135.7,653,911,1744,1562,37,67,35,49,80,64,69,56,77.7590302258081,27.3137994862361
4120818320,276773,0.160267111853088,0.834724540901502,0.005008347245409,0,0,0,0,0.091980124542769,0,0,2.88464176963361,0,0,0,0,0,0.436910643460365,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0.018938557142583,0,0,0,0,0,0,0,0,5.15478695301353,0,0,0,0,0,8.58735804779286,533.120873966208,533.120873966208,106.196679157076,42.7,18113.1,1063,1396,1672,1488,64,98,54,65,92,56,60,47,79.2982326042811,28.3836282909551
4120961380,277625,0.027967681789932,0.967681789931635,0.004350528278434,0,0,0,0,2.05260339068632,0,0,0,0,0,176.197826549925,0,0,0.175491104219994,0,0,0,0,0,0,0,0,3.23435613113736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031198343461541,0,0,0,0,0,181.69147551943,580.504820650415,580.504820650415,143.068837487795,125.1,5487.3,1126,1153,1741,1726,65,67,49,49,91,63,37,21,77.8659406021532,23.716727340378
4121521690,279348,0.103843947217441,0.802639127940333,0.093516924842226,0,0,0,0,29.4534946754426,0,0,0,0,0,241.628389703168,0,0,11.8141192179283,0,0,0,0,0,0,0,0,11.0908805590123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025979266989956,0,0,0,0,0,294.012863422541,590.23868133463,590.23868133463,141.520136057538,134.2,2812.8,968,1049,1801,1779,54,59,45,47,66,70,18,15,76.4841320639744,23.5501549100038
4120913130,278207,0.048665620094192,0.923076923076923,0.028257456828885,0,0,0,0,0,0,0,0,0,0,50.952363520721,0,0,0.982425739714922,0,0,0,0,0,0,0,0,6.48463381251771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4194230729537,605.735921728142,605.735921728142,146.601111315768,96.8,28592.7,742,874,1787,1745,41,50,39,44,57,66,57,15,76.117796949364,25.3164341581465
4120911400,278128,0.211494252873563,0.671264367816092,0.117241379310345,0,0,0,0,5.34305637696943,0,0,3.73674118615451,0,0,28.2741749184116,0,0,0.415080514845767,0,0,0,0,0,0,0,0,0.10287678334995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279333432414432,0,0,0,0,0,38.1512632121457,570.440507162306,570.440507162306,134.222615967042,233.2,233.2,855,855,1737,1737,49,49,45,45,37,37,19,19,77.5205756628834,25.4379659622782
4120888420,294060,0.012877939529675,0.022396416573348,0.964725643896976,0,0,0,0,0,0,0,206.370780517051,0,0,0,0,0,0.014580669049811,0,0,0,0,0,0,0,0,1.43563315305952,0.009278607218031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.830272946378,452.791062578271,452.791062578271,80.7230419894485,133.7,5953.8,391,410,1810,1729,22,24,19,21,91,86,6,21,73.3242661736291,26.1555323829849
4121421240,297619,0.076451349141455,0.915780866721177,0.007767784137367,0,5.0084349333972,0,0,34.3649747806219,0,0,0.976176456346025,0,2.13841412270066,0,0,0,114.740673517429,0,0,0,0,0,0.26484446460359,1.3911700283678,0,3.94651887287843,0,0,0,0,817.513530062985,6.59069060814566,1.16538003815055,0,0.372198453815265,0,0.855912848143306,0,11.9829033944706,278.907558956007,0,0,0,0,0,1280.21938153806,543.879394976783,543.879394976783,128.758054497932,178.2,16309.9,662,1506,1705,1191,39,130,36,79,79,28,38,12,75.2052487298509,31.4135455266486
4120830300,319042,0.140350877192982,0.246218995765275,0.613430127041742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.428971412362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.428971412362,852.84375,852.84375,184.3666667,121.2,121.2,262,262,1831,1831,14,14,12,12,59,59,3,3,73.566053438742,27.8887709159178
